"Time_of_Day","Process_Name","PID","Operation","Path","Result","Detail"
"10:58:33.1737288 AM","RuntimeBroker.exe","5428","CreateFile","C:\Windows\System32\cldapi.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1738879 AM","RuntimeBroker.exe","5428","CreateFile","C:\Windows\System32\cldapi.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1740759 AM","RuntimeBroker.exe","5428","Load Image","C:\Windows\System32\cldapi.dll","SUCCESS","Image Base: 0x7ffcac3e0000, Image Size: 0x1d000"
"10:58:33.1753816 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState","IS DIRECTORY","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a"
"10:58:33.1754900 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1756361 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1757545 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1759427 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1768946 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy","IS DIRECTORY","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a"
"10:58:33.1769886 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1771539 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1772697 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1774131 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1775387 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local\Packages","IS DIRECTORY","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a"
"10:58:33.1776235 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local\Packages","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1777432 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local\Packages","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1778505 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local\Packages","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1779728 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local\Packages","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1780930 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local","IS DIRECTORY","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a"
"10:58:33.1781739 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1782896 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1783928 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1785444 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1786947 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData","IS DIRECTORY","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a"
"10:58:33.1787766 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1789201 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1790540 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1791780 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1793714 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser","IS DIRECTORY","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a"
"10:58:33.1794559 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1795854 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1796866 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1798513 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1801797 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users","IS DIRECTORY","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a"
"10:58:33.1802623 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1803793 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1805142 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1806344 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1809782 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState","IS DIRECTORY","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a"
"10:58:33.1810706 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1811985 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1813094 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1814472 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1815902 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy","IS DIRECTORY","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a"
"10:58:33.1817186 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1818389 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1819472 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1820720 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1822012 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local\Packages","IS DIRECTORY","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a"
"10:58:33.1822839 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local\Packages","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1824293 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local\Packages","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1826070 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local\Packages","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1827632 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local\Packages","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1828795 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local","IS DIRECTORY","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a"
"10:58:33.1829574 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1830781 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1832189 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1835125 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData\Local","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1836324 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData","IS DIRECTORY","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a"
"10:58:33.1837114 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1838244 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1839246 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1840401 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser\AppData","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1841520 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser","IS DIRECTORY","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a"
"10:58:33.1842280 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1843455 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1844432 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1845566 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users\IEUser","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1846706 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users","IS DIRECTORY","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a"
"10:58:33.1847482 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1848569 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1849540 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1850675 AM","RuntimeBroker.exe","5428","CreateFile","C:\Users","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1853718 AM","RuntimeBroker.exe","5428","CreateFile","C:\Windows\System32\edputil.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1855473 AM","RuntimeBroker.exe","5428","CreateFile","C:\Windows\System32\edputil.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.1857257 AM","RuntimeBroker.exe","5428","Load Image","C:\Windows\System32\edputil.dll","SUCCESS","Image Base: 0x7ffca5b70000, Image Size: 0x44000"
"10:58:33.2034622 AM","backgroundTaskHost.exe","4820","CreateFile","C:\ProgramData\Microsoft\Windows\Caches","NAME COLLISION","Desired Access: Read Data/List Directory, Synchronize, Disposition: Create, Options: Directory, Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: 0"
"10:58:33.2035851 AM","backgroundTaskHost.exe","4820","CreateFile","C:\ProgramData\Microsoft\Windows\Caches","ACCESS DENIED","Desired Access: Read Control, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"10:58:33.2105270 AM","backgroundTaskHost.exe","4820","CreateFile","C:\ProgramData\Microsoft\Windows\Caches\cversions.2.db","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Disallow Exclusive, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.2109135 AM","backgroundTaskHost.exe","4820","CreateFile","C:\ProgramData\Microsoft\Windows\Caches\{6AF0698E-D558-4F6E-9B3C-3716689AF493}.2.ver0x0000000000000004.db","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Disallow Exclusive, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.2114446 AM","backgroundTaskHost.exe","4820","CreateFile","C:\Windows\SysWOW64\propsys.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.2116711 AM","backgroundTaskHost.exe","4820","CreateFile","C:\Windows\SysWOW64\propsys.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.2118860 AM","backgroundTaskHost.exe","4820","CreateFile","C:\Windows\System32\propsys.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.2121265 AM","backgroundTaskHost.exe","4820","CreateFile","C:\ProgramData\Microsoft\Windows\Caches\{DDF571F2-BE98-426D-8288-1A9A39C3FDA2}.2.ver0x0000000000000004.db","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Disallow Exclusive, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.2125986 AM","backgroundTaskHost.exe","4820","CreateFile","C:\Windows\SysWOW64\propsys.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.2128342 AM","backgroundTaskHost.exe","4820","CreateFile","C:\Windows\SysWOW64\propsys.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.2130770 AM","backgroundTaskHost.exe","4820","CreateFile","C:\Windows\System32\propsys.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.2188159 AM","RuntimeBroker.exe","5428","CreateFile","C:\Windows\System32\StructuredQuery.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:58:33.2189643 AM","RuntimeBroker.exe","5428","CreateFile","C:\Windows\System32\StructuredQuery.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
